"","share","id","year","RGO","L","K","RI"
"512",-0.25333845615387,10055,88,9.73381395329074,4.8097474877101,8.34710767890199,9.4727754722761
"513",-0.249329015612602,10055,89,9.91972339442395,5.10332715503571,8.40095449488065,9.66275746029263
"514",-0.242231830954552,10055,90,9.83593062642748,5.15019863135104,8.41527520265866,9.58563906424659
"515",-0.24743939936161,10055,91,9.89060472886018,4.91343322977782,8.42879936069811,9.63483472833467
"516",-0.113639630377293,10056,81,9.28916075840015,4.26193686339898,5.93505750784042,9.17585982054654
"517",-0.124587826430798,10056,82,9.66496245445085,4.48802729001832,6.45227266080603,9.54049793055222
"518",-0.199641644954681,10056,83,9.62937992124344,4.64094609639017,6.69189637883038,9.42988064238903
"519",-0.230974808335304,10056,84,9.5942560037166,4.59049400019472,6.74638286569663,9.36272853407942
"520",-0.210309326648712,10056,85,9.7239791834539,4.93785565981382,6.68184392377942,9.51098742432873
"521",-0.231567233800888,10056,86,9.64709133733643,4.75575374196989,6.63886900501927,9.41332211118257
"522",-0.227502375841141,10056,87,9.47657289627213,4.8326742117177,6.59038899196538,9.24563643914425
"523",-0.250364273786545,10056,88,9.44932120818909,4.79485105836096,6.51312324840097,9.1947710664377
"524",-0.231913357973099,10056,89,9.18192954434863,4.7566294988339,6.44629900120577,8.94769587293415
"525",-0.325072973966599,10056,90,9.0492171821349,4.67189190532783,6.46840710847039,8.72190797126201
"526",-0.448204040527344,10057,81,9.68650000190114,5.41924459683498,8.00840552865879,9.24318762132564
"527",-0.324460178613663,10057,82,9.93183117120104,5.63441634713395,8.37143489860925,9.61069517908555
"528",-0.327708035707474,10057,83,10.0598179142816,5.76033218841943,8.59555895293583,9.73548370946679
"529",-0.380704194307327,10057,84,10.0059397807228,5.22733888245837,9.0320189290485,9.63061339864099
"530",-0.353051602840424,10057,85,10.1715483762612,4.24535933570646,9.10549643293912,9.82748218350616
"531",-0.372278362512589,10057,86,10.1142799855995,4.51058682328704,9.15943259126211,9.74879077635977
"532",-0.387373715639114,10057,87,10.088917797738,4.50007251081181,9.22121443292812,9.70787236157053
"533",-0.357480466365814,10057,88,10.1923338396051,4.77871443544444,9.31096356115447,9.83749109412432
"534",-0.260664939880371,10057,89,10.3381545272259,4.2904313269569,9.25339162984145,10.0805080555444
"535",-0.293100953102112,10057,90,10.2644217430705,3.97752134430431,9.25872718099934,9.9748362666371
"536",-0.5139439702034,10057,91,10.3001717076512,4.65920048833828,9.20338597266317,9.79218122713009
"537",-0.304216533899307,10058,84,6.84769007097711,2.84723833686984,5.16924423051526,6.54652941564116
"538",-0.230416879057884,10058,85,6.67917445659522,2.2453390494746,5.05124701260381,6.45195085053337
"539",-0.419596612453461,10058,88,6.54184663839012,2.31916967525961,5.20303468270358,6.12426861306924
"540",-0.291599720716476,10058,89,6.56838226935984,2.19793068276212,5.09307334278794,6.27813521348564
"541",-0.262576431035995,10058,90,6.40810980303114,2.28258859161986,4.88595436179143,6.14675765360253
"542",-0.28563004732132,10058,91,6.41817962280304,2.37263245185213,4.77872912311953,6.13068020833545
"543",-0.371809631586075,10059,81,9.21824905479901,4.98072682440493,6.96414576566301,8.85570338904599
"544",-0.299756914377213,10059,82,8.94210496069438,4.63097108878063,7.76831081400138,8.64940744502122
"545",-0.135649085044861,10059,83,8.34880481854884,4.47480690018963,8.12643004911255,8.22625654472442
"546",-0.504204630851746,10059,84,8.65760573732041,4.51666485691545,8.22833542811073,8.16705674392925
"547",-0.411867678165436,10059,85,9.23554847667766,4.43880583809997,8.21272717304909,8.83180988300494
"548",-0.34260493516922,10059,86,9.03782634499823,4.54179651349459,8.18143099562511,8.69747947532174
"549",-0.300845444202423,10059,87,8.93663125021434,4.48077383881479,8.16225857096339,8.63923848489934
"550",-0.29616504907608,10059,88,8.72186292904527,4.43736648210721,8.13267701164514,8.42849633941356
"551",-0.292369782924652,10059,89,8.66507510054761,4.44914294998066,8.0962395884062,8.37490965941856
"552",-0.401671230792999,10059,90,8.35447582770964,3.93210017843834,8.10282425497305,7.96030573386437
"553",-0.328105419874191,10059,91,8.17212618590479,3.96737193027888,8.04639197856024,7.84544748569295
"554",-0.279428958892822,10060,81,9.14116172709603,3.97972635972854,8.7897759521768,8.8636708012451
"555",-0.234735772013664,10060,82,9.54247971394695,3.96106788627098,8.9259686346267,9.30926324753296
"556",-0.199904754757881,10060,83,9.35300976839022,4.3497448195424,9.17511507276597,9.15570741996392
"557",-0.0786498934030533,10060,84,9.63325098616775,4.55662947953206,9.38790241057621,9.55784292867419
"558",-0.23889747262001,10060,85,8.60435198592479,4.18905472980929,9.48462385435589,8.36927826965939
"559",0.00314943236298859,10060,86,9.69054714278285,3.48955363670753,9.55761475510191,9.69461684101925
"560",-0.0206978935748339,10060,87,9.72478985132622,3.29302381239561,9.53121857645526,9.70550001633329
"561",-0.00260065123438835,10060,88,9.20849110454094,3.15042708087332,9.53354119846888,9.20617928524401
"562",-0.283599704504013,10061,81,8.28404979569398,4.35594177843289,5.62810269243532,8.00206731919609
"563",-0.415727734565735,10061,82,8.65695742658768,4.71002482114648,5.56048136870175,8.24329003602729
"564",-0.371106266975403,10061,83,8.89921280284182,4.32236774959631,6.20083695215074,8.53003836513968
"565",-0.367793887853622,10061,84,8.54080843269196,4.20783951363515,5.86973320207153,8.17585552448045
"566",-0.433439880609512,10061,85,9.31195776784686,4.57729471041959,5.72049556558936,8.87830305218219
"567",-0.286531090736389,10061,86,9.21137401726828,4.88906541906099,5.8618893773157,8.92467774344922
"568",-0.333506762981415,10061,87,9.49174494518044,5.05776925974178,6.46528730166139,9.15786895789123
"569",-0.407418370246887,10061,88,9.35013746998338,5.08989710425036,6.56471146011534,8.94279622088919
"570",-0.41609200835228,10061,89,9.4921256245363,5.06070676285031,6.65994889406836,9.0753062883769
"571",-0.403844803571701,10061,90,9.364917132893,4.90716869059595,6.92231256302048,8.9605627295896
"572",-0.275898486375809,10061,91,9.55144770649984,5.27379950332128,6.91619805387037,9.27518786637269
"573",-0.223097935318947,10062,81,10.9507170417147,5.43627562026608,9.80998451815732,10.7265885423879
"574",-0.0564786531031132,10062,82,11.1274828588811,5.62019529321997,10.9226696683322,11.0716048905335
"575",-0.161734744906425,10062,83,11.1714448793559,5.52251346432676,10.9567927739258,11.0148633524414
"576",-0.00216557458043098,10062,84,10.5047350784896,5.79984079501771,10.9452641464246,10.5059491072112
"577",-0.0794468820095062,10062,85,11.0190351186256,5.6636978223342,10.8371512621293,10.944999835585
"578",-0.39836859703064,10062,86,11.2260560830294,5.75880184066301,10.8911719175946,10.8328680200426
"579",-0.091454952955246,10062,87,11.3383251165294,5.69684573091221,10.9687257635362,11.2485291216032
"580",-0.0451206043362617,10062,88,11.4412329986128,5.94630738207396,10.9629517920775,11.3978774649884
"581",-0.0439497530460358,10062,89,11.5060042245993,5.90730468595164,10.9785786954988,11.463157979628
"582",-0.138625994324684,10062,90,11.472813830064,6.00645710939716,10.9388708095332,11.3356031100671
"583",0.0129332998767495,10062,91,11.6952853673831,6.19082531961025,10.9424797602406,11.7123178650677
"584",-0.387125164270401,10063,81,12.8978243215765,6.66658049347984,10.1386904406219,12.5128723680878
"585",-0.382555425167084,10063,82,12.9072244224072,6.70961185061315,10.3099119659887,12.5262174459846
"586",-0.276083469390869,10063,83,12.9258496616615,6.87439647718263,10.3645042648702,12.6483464054618
"587",-0.501635849475861,10063,84,13.1480545156922,6.8877653624199,10.7658184445272,12.6431519865326
"588",-0.423716485500336,10063,85,13.071198298481,6.79557857637258,10.7493030089017,12.6427677920815
"589",-0.441413581371307,10063,86,13.1594145513084,6.91357959328001,10.8630046361458,12.7138749850244
"590",-0.369276702404022,10063,87,13.1004517489779,6.52199280322367,10.9765280613351,12.7273019008584
"591",-0.460060149431229,10063,88,13.2774593246113,7.04567491734062,11.3069665144279,12.8137891593468
"592",-0.444997698068619,10063,89,13.2395923707187,7.23146691377721,11.6353343128188,12.789946631154
"593",-0.431635856628418,10063,90,13.3468041869152,7.18742259183226,11.7721152851591,12.912661656662
"594",-0.185387998819351,10064,81,12.2869653284109,6.22762861425766,9.20141718237809,12.0940065378365
"595",-0.203615695238113,10064,82,11.9736816832489,5.87954963246392,9.43698699909936,11.7623746565143
"596",-0.245720356702805,10064,83,12.0732708081441,6.07002605580867,9.43096050777881,11.8253297989631
"597",-0.20098939538002,10064,84,12.1209648533002,6.30856037871518,9.42738143467552,11.9201289570464
"598",-0.175853669643402,10064,85,12.1656743893451,6.04910419211572,9.36218434764692,11.994360478912
"599",-0.439421653747559,10064,86,12.0676150318359,5.82861624280128,9.29282459791878,11.6445285347309
"600",-0.42303854227066,10064,87,11.9797577622607,5.81995369771736,9.26619194811761,11.5523015146159
"601",-0.41766220331192,10064,88,12.2902569572172,5.83384807781706,9.33260709088507,11.8768893114501
"602",-0.483244061470032,10064,89,12.3224298735391,5.93780358061924,9.37401627352516,11.8419086796327
"603",-0.618794441223145,10064,90,12.2757422671368,5.90894957687502,9.69118154667587,11.6572734108639
"604",-0.582362174987793,10064,91,12.0315700657091,5.99193829656532,9.79712349530441,11.4531397977736
"605",-0.145278468728065,10065,81,10.0288285863762,4.19656328390138,8.33192279888921,9.8819606269918
"606",-0.167447358369827,10065,82,10.1125181549049,4.20014519707772,8.50486289494816,9.94337717503264
"607",-0.146780714392662,10065,83,10.2349562207322,4.59551981243205,8.54956045143383,10.0863194771172
"608",-0.171124026179314,10065,84,9.92997485705674,4.07870063773473,8.55633596433274,9.75699631505535
"609",-0.198513463139534,10065,85,9.86154269476791,4.44931879115195,8.51121834627508,9.6638969875516
"610",-0.172450512647629,10065,86,10.0285000350146,5.12791328325664,8.54770411533707,9.85339840540508
"611",-0.178040727972984,10065,87,9.91758353648162,4.32044496008451,8.49769744476175,9.73835860224843
"612",-0.176259890198708,10065,88,10.2692675792721,3.87804565679152,8.47919780536798,10.0913780466299
"613",-0.15070915222168,10065,89,10.7711856163622,4.17010459500596,8.93306541547432,10.6226671489686
"614",-0.191548690199852,10065,90,10.8229372739197,4.20478416793464,8.94009772765641,10.6338342681754
"615",-0.216646254062653,10065,91,10.630330049314,4.25464314450864,9.30857799204628,10.4177814906778
"616",-0.200450792908669,10066,81,12.4743979537741,6.56885066758914,10.2568688263405,12.2792956614935
"617",-0.253029882907867,10066,82,12.6808288306576,6.70185793566651,10.3001139090236,12.430966975836
"618",-0.255844175815582,10066,83,12.6043090854905,6.55049457479168,10.4418477831836,12.348464143895
"619",-0.201808899641037,10066,84,12.8297087958285,6.64357155634897,10.4438597666973,12.6229921096441
"620",-0.207464709877968,10066,85,12.7371441806804,6.50382198654701,10.4838551626229,12.5256277017857
"621",-0.26415741443634,10066,86,12.6645012410184,6.64484870440516,10.5288158374084,12.3955582577341
"622",-0.241095557808876,10066,87,12.6171520680063,6.51985551301854,10.5523744205924,12.3709486387195
"623",-0.289732664823532,10066,88,12.852819639585,6.53426050714641,10.5706129514189,12.5575137606004
"624",-0.266105145215988,10066,89,12.81996318959,6.5342613051946,10.5880293557857,12.5466952974283
"625",-0.313234359025955,10066,90,12.7203049910743,6.43096549217312,10.5983015073183,12.4049318290358
"626",-0.347975134849548,10066,91,12.5631479155777,6.43088496385618,10.6169748997156,12.2138976532705
"627",-0.331892073154449,10067,81,12.005296406304,5.41737386942954,9.17630903008932,11.6766244986523
"628",-0.205779224634171,10067,82,12.1752878373629,5.71984980387961,9.29589269352546,11.9716721239484
"629",-0.286641031503677,10067,83,12.1732141380568,5.3777353721121,9.53007453299436,11.8885314861726
"630",-0.138215482234955,10067,84,12.3073715333085,5.44801264017165,9.66277373508871,12.1715521253934
"631",-0.200178071856499,10067,85,12.2739411872786,5.53952996137706,10.4084088267604,12.076109788815
"632",-0.196488752961159,10067,86,12.2712234791662,5.52207773198783,10.4615010530301,12.0784455737618
"633",-0.289068251848221,10067,87,12.5037324695607,5.65389959638254,10.4787819074068,12.2176462713694
"634",-0.155598327517509,10067,88,12.4599819160996,5.45914680890531,10.6048557307146,12.3067122068738
"635",-0.215707033872604,10067,89,12.4291156917939,5.47370032299171,10.7074929795925,12.2153379491077
"636",-0.211434334516525,10067,90,12.7273458774766,5.65703995628082,10.7913384605663,12.5173092594345
"637",-0.214790284633636,10067,91,12.5295807408931,5.7334709435071,10.8345689857069,12.3161256731746
"638",-0.233111411333084,10068,81,9.05484383245885,4.27547904387146,6.71510066112073,8.82483355459949
"639",-0.266292124986649,10068,82,9.35174854688191,4.03870304486989,6.76704766865669,9.08782718483784
"640",-0.202698066830635,10068,83,9.44637516058433,3.71638725466224,6.78994219831874,9.24481256158831
"641",-0.258394300937653,10068,84,9.55782485331997,3.79406370568775,6.78079266639085,9.29675716305495
"642",-0.183743804693222,10068,85,9.57593430021512,3.85063803526347,7.62778481751563,9.38617585168523
"643",-0.224936634302139,10068,86,9.66698923071178,3.72966705473218,7.71135421644122,9.43774281009357
"644",-0.195274710655212,10068,87,9.81198157289045,3.78638094226817,7.82512570121833,9.60799051744838
"645",-0.24160361289978,10068,88,9.88201071593961,4.01524119039682,7.7677765400247,9.63393065191248
"646",-0.165353149175644,10068,89,9.75888550753614,4.18427358848669,7.71141039781921,9.58416793150638
"647",-0.194432377815247,10068,90,9.93267092402717,4.14430267355542,7.97852412033154,9.73150486496592
"648",-0.237935334444046,10068,91,9.95519273474249,4.11677072508953,8.08781531243611,9.71058355812036
"649",-0.253850698471069,10069,81,12.7576228690737,6.70847220404227,10.3228788078591,12.5086144276565
"650",-0.300039619207382,10069,82,12.7178812547576,6.68384567199309,10.4748723180336,12.4205767969706
"651",-0.372531652450562,10069,83,12.7454029967786,6.7099070668329,10.5204509601213,12.3749592388252
"652",-0.237172350287437,10069,84,12.9546982879339,6.64817701039267,10.6328608075366,12.7208202246151
"653",-0.249162450432777,10069,85,12.965801814566,6.60631847934731,11.0969437664955,12.7206610872588
"654",-0.282478004693985,10069,86,12.9235636736007,6.61479874153649,11.1175676989032,12.6444519638862
"655",-0.265148013830185,10069,87,13.0795670393165,6.65492232073707,11.3813986689416,12.8168256710341
"656",-0.212622970342636,10069,88,13.1320750659233,6.71419867679414,11.4418762954831,12.9220601144306
"657",-0.19833043217659,10069,89,13.1298979213054,6.85504612356684,11.3930027492521,12.9328848706335
"658",-0.288809239864349,10069,90,13.2936418919701,7.21166942804169,11.4147764704792,13.0067581327013
"659",-0.418443024158478,10069,91,13.3587946545655,7.08912117908635,11.5517499908777,12.9423655187315
"660",-0.25131893157959,10070,81,12.6108338601301,6.79697476035468,10.4500816482596,12.3657692130964
"661",-0.289042532444,10070,82,12.6140967682324,6.80397385173669,10.7891516982278,12.3268642758235
"662",-0.327283948659897,10070,83,12.7602606941889,6.98729015791277,11.3317313036771,12.4487721025308
"663",-0.259414047002792,10070,84,12.6903773339982,6.98672868017526,11.5694181798512,12.4204638187842
"664",-0.24664694070816,10070,85,12.6752906146633,7.01448000040674,11.5557602824026,12.4145995801689
"665",-0.250524073839188,10070,86,12.7881627337611,6.85985920657067,11.5753569093815,12.5246165998512
"666",-0.246530309319496,10070,87,12.7167767931682,6.70736973979917,11.5954768981587,12.4632763213634
"667",-0.21906366944313,10070,88,12.6316309841302,7.13236474750201,11.5617634702572,12.3954706674793
"668",-0.293374180793762,10070,89,12.6859466403342,7.01895844647771,11.5435390050763,12.3802871449055
"669",-0.24234764277935,10070,90,12.774486668804,6.84232475856897,11.5918768562207,12.5174144421438
"670",-0.174584060907364,10070,91,12.6291572398112,6.81520153840547,11.5582215856443,12.4439560297981
"671",-0.293926239013672,10071,81,9.94187615124887,3.66883187227355,7.94954150321766,9.65471013768836
"672",-0.328351646661758,10071,82,10.0531131378972,3.67815444068044,8.49716923884818,9.72676097865616
"673",-0.269038408994675,10071,83,10.0625703852136,3.49912655986897,8.59070400567497,9.79568166658353
"674",-0.206769034266472,10071,84,10.2333479960884,3.79023564816413,8.90192571651592,10.0289859736072
"675",-0.235384121537209,10071,85,10.1746695718765,3.32140000839871,8.92478604728362,9.9423436785024
"676",-0.210048675537109,10071,86,10.1988447829634,3.49085987855658,8.93702164323891,9.99010935169704
"677",-0.205977246165276,10071,87,10.253415519148,3.46102260220275,9.0588117236232,10.0481469596314
"678",-0.241832450032234,10071,88,10.4481171646249,3.5084141979246,9.13331378181676,10.2139032411099
"679",-0.233890354633331,10071,89,10.6044861540839,3.44641898545019,9.07985144457126,10.3796804845638
"680",-0.222920268774033,10071,90,10.5569901254247,3.57960557103162,9.01874433831017,10.3401979445067
"681",-1.06802892684937,10072,81,5.48686947309263,2.71880297077907,7.23992663665335,4.48937280654767
"682",-0.093323603272438,10072,82,8.99170537961148,3.43706185649854,6.95693157581002,8.89858504261974
"683",-0.154013410210609,10072,83,9.44075857063852,4.51072015555839,8.21341389162432,9.28413977253105
"684",-0.199604019522667,10072,84,9.91743061730921,4.69736515311799,8.44468812562817,9.71075503615963
"685",-0.173367872834206,10072,85,9.93171032160259,4.87662585288692,8.58191327566007,9.75214797319947
"686",-0.214512586593628,10072,86,9.98078147373608,4.85549954740855,8.80001878810831,9.75235393139
"687",-0.302791953086853,10072,87,10.1093404470379,4.73953575283984,8.97409012272785,9.79738913448695
"688",-0.210018754005432,10072,88,10.4309320874555,5.16430568631035,9.28690555569124,10.2182062631644
"689",-0.322234272956848,10072,89,10.4162482559522,5.31954492694216,9.54688682459332,10.0830275751774
"690",-0.243587851524353,10072,90,10.5021893647813,5.2517890239393,10.1068255593624,10.2492209018258
"691",-0.34676656126976,10072,91,10.6658588538845,5.3287275577863,10.0587483302624,10.3171636496861
"692",-0.243098095059395,10073,81,11.3520862819963,5.78786972649781,9.16594194161242,11.1193285565869
"693",-0.209476575255394,10073,82,11.9513151650454,5.91534440597843,9.89387982704954,11.7466722280239
"694",-0.191053375601768,10073,83,12.2909390609733,6.03831052404376,9.8964986360745,12.1064214948305
"695",-0.142748981714249,10073,84,12.144056108183,6.05949354479397,9.90045130717974,12.0064759477787
"696",-0.218002691864967,10073,85,12.1235973004024,6.08554376439963,9.87222804906237,11.9099012026277
"697",-0.232860699295998,10073,86,12.1194757848895,6.11365976401477,10.1616091306063,11.8898695633938
"698",-0.191014498472214,10073,87,12.2804768182318,6.0257059280184,10.1503460282935,12.0927643975143
"699",-0.209186032414436,10073,88,12.364582871213,6.17617893226448,10.2685229773978,12.1592852206327
"700",-0.143649876117706,10073,89,12.4622462730623,6.29584926884217,10.2257403082139,12.3177401443529
"701",-0.230430081486702,10073,90,12.579431141818,6.32167506741623,10.2156558043059,12.3475694951266
"702",-0.184434026479721,10073,91,12.514589211618,6.42204634739695,10.4343355634567,12.3326795527401
"703",-0.101874455809593,10074,81,11.105081983899,4.67973336043845,8.83886715814237,11.0059611268366
"704",-0.141809195280075,10074,82,11.2174135483019,4.64797834154963,8.90579205604915,11.0779845171947
"705",-0.133479967713356,10074,83,11.3178086151909,4.77907566399866,8.92642204108805,11.1858773688081
"706",-0.104358360171318,10074,84,11.4382139573602,4.77083144720346,8.96568174407438,11.3385383160948
"707",-0.115643039345741,10074,85,11.5591153764108,4.56066141287551,8.94180111462539,11.4487804497324
"708",-0.101784110069275,10074,86,11.3558528903546,4.76851377612273,8.96844843238238,11.2609886220474
"709",-0.139923542737961,10074,87,11.2150915153145,4.75593013581475,9.00465228730821,11.082369265964
"710",-0.195533633232117,10074,88,11.3580143789199,4.81541659449528,9.09819724923707,11.1690868663273
"711",-0.206449076533318,10074,89,10.9799000304583,4.81421301776953,9.1765609841744,10.7786695463091
"712",-0.243122562766075,10074,90,11.1154267826481,4.89689684060094,9.74249881658453,10.8749555226074
"713",-0.21468323469162,10074,91,11.2116755137219,5.01895366832325,9.78454806231104,10.9975275552595
"714",-0.157280772924423,10075,81,11.1621118810783,5.58513110403726,10.1622560420379,11.0012255007467
"715",-0.252917677164078,10075,82,11.3221213767658,5.28850713513341,10.3781168802975,11.0674575457624
"716",-0.25479930639267,10075,83,11.4273162578898,5.26480930896818,10.3914450696748,11.1700702126792
"717",-0.330633521080017,10075,84,11.8758963913014,5.15334654226897,10.3886501164176,11.5429416868513
"718",-0.16883297264576,10075,85,11.9293867677164,4.73410184941821,10.4819380187139,11.7617315242279
"719",-0.153383180499077,10075,86,11.880353109609,5.2049100687184,10.4529286507465,11.7315851035561
"720",-0.164449006319046,10075,87,11.8396625216988,5.41265623186797,10.4477372233656,11.6774433132667
"721",-0.198682844638824,10075,88,11.7758913513116,5.51024567357375,10.4267093070636,11.5797311650907
"722",-0.198814749717712,10075,89,11.9367707226294,5.7168835356129,10.4630647236545,11.7424935223796
"723",-0.182226672768593,10075,90,11.7303699323121,5.63149941511212,10.992788526189,11.5531725442584
"724",-0.0729955062270164,10075,91,11.7072107173831,6.50504004860152,11.0961804538476,11.6392761378255
"725",-0.239677459001541,10076,81,11.7405971239137,5.42867247645557,9.09989479214849,11.5022254547402
"726",-0.191473111510277,10076,82,11.7620730856125,5.2497801839869,9.22300341088725,11.5722231774199
"727",-0.134268447756767,10076,83,11.707752871624,5.63772641809538,9.84264002379771,11.5750080675337
"728",-0.186505049467087,10076,84,11.7339210861332,5.79429322502714,9.81079354717053,11.5493022190326
"729",-0.0986654907464981,10076,85,11.9700099653319,5.81071338136015,9.83474416164506,11.872792433972
"730",-0.0646756067872047,10076,86,11.8096379681928,5.7977499973148,9.81772816137143,11.7468671312315
"731",-0.128803715109825,10076,87,11.8947484970229,5.87355100214217,9.76713063168515,11.7702067608977
"732",-0.255864650011063,10076,88,11.857802239666,5.66154995517352,9.74029767189803,11.6026820418025
"733",-0.165599942207336,10076,89,11.8711650904062,5.56664490846736,9.718040373884,11.7084651356878
"734",-0.345067054033279,10076,90,11.6639036176509,4.99473253532782,9.72817597768145,11.3216975200377
"735",-0.391464501619339,10077,81,11.4850124654646,5.78886906239796,9.65016211916427,11.0978416276636
"736",-0.37145921587944,10077,82,10.9030956006576,4.79805133309875,9.93033171701809,10.5299680114455
"737",-0.470959663391113,10077,83,11.5353418608951,5.73978849644275,10.2629049045091,11.0621979764117
"738",-0.364544868469238,10077,84,11.6273937768838,5.67624333866834,10.4845591217389,11.2648308252808
"739",-0.263903677463531,10077,85,11.6607394810185,4.99014709249224,10.8577516755096,11.3993139021572
"740",-0.257714450359344,10077,86,11.5970840657229,5.24486398746418,10.986436864189,11.349474299605
"741",-0.238963410258293,10077,87,11.4152576800728,5.16155129066163,10.8978785057166,11.1794953308345
"742",-0.405670285224915,10077,88,11.5288304173427,5.21643405940404,10.8467988255151,11.1256594473418
"743",-0.250128746032715,10077,89,11.710595298711,5.13355728367047,10.8430454913486,11.4622334700291
"744",-0.141580492258072,10077,90,12.1530293009609,5.13168600663328,10.8175237918256,12.0123596077374
"745",-0.121012523770332,10077,91,11.8179427389342,5.36402598113373,10.7632246325179,11.6977016239494
"746",-0.127267360687256,10078,81,10.6978840946852,4.10488358060702,6.80284625372659,10.5765721227885
"747",-0.0863739401102066,10078,82,10.663977728661,4.39571031744175,6.96991445346865,10.57234794391
"748",-0.0736045613884926,10078,83,10.7474736012186,4.30838809753596,7.51761392488477,10.6692444154052
"749",-0.106811314821243,10078,84,10.6465698888338,4.46724561253873,7.59824383820624,10.5327534959001
"750",-0.131093576550484,10078,85,10.5658849308799,4.40528659353444,7.60144790402191,10.4282056801596
"751",-0.065163180232048,10078,86,10.448653686309,4.46900838374251,7.88199564263374,10.3754341172784
"752",-0.0719585493206978,10078,87,10.4541100080225,4.60775831034343,8.02477914222439,10.3740641377284
"753",-0.0462131723761559,10078,88,10.3371177053457,4.3861434579068,8.19576109136877,10.2849744331196
"754",-0.11742602288723,10078,89,10.5039202635504,4.45995785122472,8.30106434709196,10.3846714301911
"755",-0.167628556489944,10078,90,10.5887429324057,4.34010675592535,8.2797579349949,10.4219722859204
"756",-0.248981237411499,10078,91,10.554228639501,4.51114686703204,8.64343582963052,10.3052418126023
"757",-0.261603385210037,10079,81,9.17939649083839,4.49830206813323,6.38765264601161,8.93424849020831
"758",-0.235603928565979,10079,82,9.19963769665944,4.47973892034111,6.40412588842146,8.97925490555096
"759",-0.275212109088898,10079,83,9.19965102202191,4.67736876980403,7.30615938396612,8.9465811164062
"760",-0.2661492228508,10079,84,9.24371829048619,4.46954527745522,7.45171397562585,8.99591553788292
"761",-0.210729271173477,10079,85,9.25977681163961,4.21654333508527,7.39048482488123,9.05830637942145
"762",-0.218435660004616,10079,86,9.21708243684339,4.25729020171195,7.40926937416499,9.00642567258857
"763",-0.218319684267044,10079,87,9.47943001716142,4.30503190919359,7.54573409376895,9.26608592296092
"764",-0.167221248149872,10079,88,9.656533095151,4.25637297938922,7.5094372647743,9.49368374901139
"765",-0.205524370074272,10079,89,9.74589728898688,4.28440914572483,7.56700913705533,9.54566260328666
"766",-0.182459563016891,10079,90,9.75839268489073,4.31519269543423,7.62995080650833,9.58087322500256
"767",-0.207020848989487,10079,91,9.72083344045179,4.37999066227334,7.66172892220052,9.52328692091203
"768",-0.139298230409622,10080,81,9.05353452643394,3.78326726569648,6.86714701182401,8.92793199930053
"769",-0.108401618897915,10080,82,9.37779900971258,3.68157401037007,6.77291017504434,9.27252489783297
"770",-0.0908113047480583,10080,83,9.4133588596422,3.60883673849311,7.04415794228946,9.32047076320007
"771",-0.0538205355405807,10080,84,10.1068822157352,3.58759204028592,7.51469824073251,10.0524075000115
"772",-0.0509721823036671,10080,85,9.94851982762316,3.52140712181898,7.5543336087769,9.89586600405689
"773",-0.0508229173719883,10080,86,9.28720492769964,3.41249394801773,7.64625456820824,9.2320128034074
"774",-0.0706133395433426,10080,87,9.52630101212901,3.37508142924455,7.6107370586251,9.45562755828855
"775",-0.0679745301604271,10080,88,9.14467788609349,3.44926618683003,7.81580295030307,9.07235151495885
"776",-0.075715959072113,10080,89,9.19475142690447,3.13516493676305,7.78392201486588,9.11868777240644
"777",-0.174559995532036,10080,90,8.65259936362868,3.05534463573604,7.72337500308133,8.47864440871712
"778",-0.174128219485283,10081,81,11.2619866804121,5.04749995697966,7.68383937489303,11.0880787409282
"779",-0.0216516442596912,10081,82,11.3475493325529,5.12987361435149,7.67995549495924,11.3258887467539
"780",-0.0213549379259348,10081,83,11.3002679534049,5.1512703655716,7.64488336569319,11.2788850627284
"781",-0.0928105264902115,10081,84,10.8842441222424,4.02040783574968,7.59508233275857,10.7922257697896
"782",-0.986217141151428,10081,86,12.503035270128,3.29017682159912,7.87795604460878,11.5168914182954
"783",-0.0924295708537102,10081,87,11.3979594149129,3.64087693876653,7.80411361537496,11.3048339787697
"784",-0.477478057146072,10081,88,11.3741487324289,3.4893558475335,8.16173590705676,10.895787845834
"785",-0.0922783613204956,10081,89,11.3386593136036,2.16635776526125,8.13668785723512,11.2477100539069
"786",-0.0981101542711258,10081,90,11.7009568614347,3.04979676430039,8.20751244931891,11.6035815071953
"787",-0.18161179125309,10081,91,11.6062272372282,3.04314647480847,8.21924348256687,11.4250514432824
"788",-0.166469156742096,10082,81,8.84133257512638,2.66527607817794,6.77102996588473,8.67368941629182
"789",-0.46971994638443,10082,82,8.73874539908953,2.99970500837926,6.85896758062998,8.2590702372456
"790",-0.660380780696869,10082,83,9.02766375215481,3.11427397656326,7.21301294880868,8.35453052456669
"791",-0.127018749713898,10082,84,9.1295798367391,3.06909823666357,7.32447114960426,9.00030137557584
"792",-0.0758794024586678,10082,85,8.67758645508321,2.75350609582403,7.26322139932622,8.60512903516049
"793",-0.109564937651157,10082,86,8.63759155412144,3.08318573185536,7.20009871160529,8.52249464120889
"794",-0.240461900830269,10082,87,9.18533311272177,3.07919668469839,7.15617178131755,8.94845561166882
"795",-0.174424454569817,10082,88,8.80510028737645,3.01812365263042,7.09791489358239,8.62979267676978
"796",0.0569571405649185,10082,89,8.70488158720774,3.05796379023267,7.21785675533661,8.75916907714078
