logRGO,IRGO,si,Isi,logRI,IRI,logK,IK,id,year,logL,IL,export,import,sizek,adv,hiwag,wcbc,RGO,RVA,logRVA,IRVA,L,K,RI
10.221383,1,-.057723444,1,10.165783,1,7.6127267,1,10017,87,4.2767887,1,0,0,1,1,1,0,27484.645,1486.4469,7.3041434,1,72.008835,2023.7881,25998.197
10.182404,1,-.053683233,1,10.13032,1,7.8765235,1,10017,88,4.239284,1,0,0,1,1,0,0,26433.918,1341.5359,7.20157,1,69.358177,2634.6978,25092.383
10.275604,1,-.040390223,1,10.235171,1,7.8284135,1,10017,89,4.2352824,1,0,0,1,1,1,0,29016.025,1149.7875,7.0473323,1,69.081177,2510.9419,27866.238
10.274541,1,-.038204454,1,10.23684,1,7.8036437,1,10017,90,4.1644549,1,0,0,1,0,1,0,28985.184,1072.4156,6.9776692,1,64.35759,2449.5103,27912.77
10.389453,1,-.039496567,1,10.347013,1,7.7609372,1,10017,91,4.3202734,1,0,0,1,0,1,0,32514.855,1351.0406,7.2086301,1,75.209175,2347.1038,31163.816
10.803934,1,-.17142975,1,10.633911,1,8.0593319,1,10018,81,6.1525617,1,0,0,1,1,0,1,49214,7694.8125,8.9483023,1,469.91959,3163.1746,41519.188
10.827047,1,-.23493515,1,10.591397,1,8.4611235,1,10018,82,5.7516527,1,0,0,1,1,1,1,50364.75,10573.731,9.2661285,1,314.71042,4727.3647,39791.02
10.653322,1,-.30096671,1,10.353586,1,9.2076797,1,10018,83,5.2941794,1,0,0,1,1,1,1,42332.973,10963.646,9.3023405,1,199.17416,9973.4277,31369.324
10.802379,1,-.37255439,1,10.43318,1,9.1378155,1,10018,84,5.3514509,1,0,0,1,1,1,1,49137.516,15169.331,9.6270313,1,210.91408,9300.4209,33968.184
10.894083,1,-.23026603,1,10.665599,1,9.1206713,1,10018,85,5.4066677,1,0,0,1,1,1,1,53856.711,11000.813,9.3057251,1,222.88757,9142.333,42855.898
10.694352,1,-.38504478,1,10.309567,1,9.0662851,1,10018,86,5.7050295,1,0,0,1,1,1,1,44106.02,14087.591,9.55305,1,300.37433,8658.3955,30018.428
10.706537,1,-.062610842,1,10.644526,1,8.9852591,1,10018,87,5.8067708,1,0,0,1,1,1,1,44646.746,2684.4907,7.895246,1,332.54358,7984.5127,41962.258
10.704321,1,-.18791491,1,10.518577,1,8.9056196,1,10018,88,5.6346502,1,0,0,1,1,1,1,44547.887,7551.4624,8.9294968,1,279.96103,7373.2876,36996.426
10.573338,1,-.17294604,1,10.404535,1,8.8386707,1,10018,89,5.6322131,1,0,0,1,1,1,1,39078.852,6069.8687,8.7110929,1,279.27954,6895.814,33008.984
10.473342,1,-.18650031,1,10.288576,1,8.8326292,1,10018,90,5.3548222,1,0,0,1,1,1,0,35360.176,5965.2876,8.6937132,1,211.62631,6854.2827,29394.887
10.351523,1,-.18102588,1,10.174692,1,8.8731222,1,10018,91,5.3372517,1,0,0,1,1,1,0,31304.691,5073.8345,8.5318527,1,207.94046,7137.5249,26230.855
10.718359,1,-.26764342,1,10.468113,1,9.6791811,1,10019,81,5.3981833,1,0,0,1,1,1,0,45177.699,10001.932,9.2105341,1,221.00461,15981.391,35175.77
10.887744,1,-.41630566,1,10.463539,1,9.6805658,1,10019,82,5.6110601,1,0,0,1,1,1,0,53516.406,18501.152,9.8255892,1,273.43402,16003.547,35015.254
10.979313,1,-.39708576,1,10.579484,1,9.6777344,1,10019,83,5.6213536,1,0,0,1,1,1,0,58648.227,19328.418,9.8693323,1,276.26312,15958.291,39319.805
10.888497,1,-.25289533,1,10.634154,1,9.74895,1,10019,84,5.5403619,1,0,0,1,1,1,0,53556.758,12027.497,9.3949509,1,254.77019,17136.223,41529.258
10.825969,1,-.19088954,1,10.63903,1,9.7245588,1,10019,85,5.1313882,1,0,0,1,1,1,1,50310.484,8578.2158,9.056982,1,169.25189,16723.305,41732.27
10.812939,1,-.19965684,1,10.619615,1,9.6916847,1,10019,86,5.1495671,1,0,0,1,1,1,1,49659.164,8729.3379,9.0744448,1,172.35684,16182.484,40929.828
10.906579,1,-.11956991,1,10.775471,1,9.7125311,1,10019,87,5.1261954,1,0,0,1,1,1,1,54533.949,6700.9717,8.810008,1,168.37534,16523.367,47832.977
10.944017,1,-.18469812,1,10.7509,1,9.6779499,1,10019,88,5.3675852,1,0,0,1,1,1,1,56614.32,9942.2939,9.2045536,1,214.34464,15961.734,46672.023
10.905903,1,-.15072903,1,10.751554,1,9.6436501,1,10019,89,5.3308229,1,0,0,1,1,1,1,54497.102,7794.5405,8.9611797,1,206.60796,15423.531,46702.559
10.898576,1,-.20172693,1,10.693753,1,9.6619577,1,10019,90,5.5535769,1,0,0,1,1,1,1,54099.227,10019.622,9.2123013,1,258.15927,15708.502,44079.602
11.086312,1,-.19849579,1,10.884767,1,9.6520519,1,10019,91,6.1394587,1,0,0,1,1,0,0,65271.602,11914.275,9.3854933,1,463.80234,15553.658,53357.324
7.4866691,1,-.17185025,1,7.3189006,1,3.173264,1,10020,81,2.8825324,1,0,0,0,0,0,0,1784.1,275.55518,5.6187878,1,17.859444,23.885323,1508.5448
7.4053798,1,-.19388101,1,7.21209,1,3.0870781,1,10020,82,2.8850689,1,0,0,0,1,0,0,1644.8098,289.08731,5.6667285,1,17.904802,21.912954,1355.7224
7.3408914,1,-.23332757,1,7.1018548,1,3.2127833,1,10020,83,2.9452484,1,0,0,0,1,0,0,1542.0858,327.86865,5.7926135,1,19.015385,24.848154,1214.2172
7.3365102,1,-.24829543,1,7.0826993,1,3.5972147,1,10020,84,2.9634302,1,0,0,0,1,0,0,1535.345,344.16583,5.8411231,1,19.364283,36.496437,1191.1791
6.77247,1,-.44926405,1,6.3156447,1,3.6353345,1,10020,85,2.7886293,1,0,0,0,1,0,0,873.46698,320.30817,5.7692838,1,16.258718,37.914528,553.15881
6.7799268,1,-.34234074,1,6.4333577,1,3.7287793,1,10020,86,2.78492,1,0,0,0,1,0,0,880.00421,257.7442,5.5519676,1,16.198523,41.628273,622.26001
6.6759124,1,-.35106438,1,6.3184628,1,3.798295,1,10020,87,2.7891412,1,0,0,0,0,0,0,793.07098,238.35107,5.4737449,1,16.267044,44.625038,554.71991
6.3226018,1,-.48108825,1,5.8345141,1,3.8046465,1,10020,88,2.7155571,1,0,0,0,0,0,0,557.02032,215.1217,5.3712039,1,15.113029,44.909367,341.89862
6.2508359,1,-.41577092,1,5.8354125,1,4.0777516,1,10020,89,2.7152128,1,0,0,0,0,0,0,518.44617,176.24039,5.1718488,1,15.107823,59.012634,342.20575
5.0878043,1,-1.1371305,1,3.9504309,1,3.9823794,1,10020,90,2.208564,1,0,0,0,1,0,0,162.03371,110.07597,4.7011704,1,9.1026363,53.644539,51.957741
5.896893,1,-.55932361,1,5.3375216,1,4.0103564,1,10020,91,2.2173448,1,0,0,0,0,0,0,363.90521,155.90865,5.0492702,1,9.1829166,55.166523,207.99658
10.307492,1,-.019772775,1,10.287883,1,7.6979642,1,10021,81,4.7467017,1,0,0,1,1,0,1,29956.199,581.70624,6.3659654,1,115.20368,2203.8562,29374.494
10.436217,1,-.085319839,1,10.351254,1,8.4777451,1,10021,82,4.2815056,1,0,0,1,1,1,1,34071.5,2775.2407,7.928493,1,72.349297,4806.5986,31296.26
10.359522,1,-.021881176,1,10.336542,1,8.1328611,1,10021,83,4.3849864,1,0,0,1,1,1,1,31556.084,716.89063,6.574923,1,80.237144,3404.5247,30839.193
10.379319,1,-.081041671,1,10.296773,1,8.1938171,1,10021,84,4.6910858,1,0,0,1,1,0,1,32187.025,2550.2,7.8439269,1,108.97144,3618.5083,29636.824
10.107931,1,-.095728219,1,10.01017,1,8.2185154,1,10021,85,4.1825714,1,0,0,1,1,0,1,24536.828,2285.2297,7.7342219,1,65.534157,3708.9897,22251.598
,0,,0,,0,,0,10021,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10021,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10021,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10021,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10021,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10021,91,,0,,,,,,1,,,,0,,,
10.37911,1,-.020072538,1,10.359344,1,7.837008,1,10022,81,4.8457017,1,0,0,1,1,0,1,32180.301,629.81561,6.4454274,1,127.19247,2532.6155,31550.484
10.449471,1,-.015942805,1,10.434038,1,7.8175426,1,10022,82,4.9950714,1,0,0,1,1,0,1,34526.066,528.73438,6.2704864,1,147.6835,2483.7942,33997.332
10.495239,1,-.026835766,1,10.467863,1,7.8140378,1,10022,83,5.2032886,1,0,0,1,1,0,0,36143.008,976.02502,6.8834882,1,181.86932,2475.1055,35166.984
10.527228,1,-.072761886,1,10.454312,1,7.8156686,1,10022,84,5.1569128,1,0,0,1,1,0,0,37317.867,2624.228,7.8725419,1,173.62762,2479.144,34693.641
10.256985,1,-.051181007,1,10.208381,1,7.7916846,1,10022,85,4.0564365,1,0,0,1,1,1,1,28480.777,1351.1843,7.2087369,1,57.768101,2420.3911,27129.594
10.017104,1,-.12553704,1,9.8935862,1,7.7521758,1,10022,86,4.2861681,1,0,0,1,1,0,1,22406.43,2603.4954,7.8646102,1,72.687401,2326.6304,19802.934
10.167745,1,-.13753529,1,10.031004,1,7.7076869,1,10022,87,4.3297753,1,0,0,1,1,1,1,26049.242,3329.1907,8.1104851,1,75.927231,2225.3894,22720.051
10.114339,1,-.16136149,1,9.9530535,1,7.7119937,1,10022,88,4.3299155,1,0,0,1,1,1,1,24694.574,3678.2922,8.2102041,1,75.937859,2234.9946,21016.283
10.14118,1,-.14360803,1,9.9968824,1,7.7376723,1,10022,89,3.9823446,1,0,0,1,1,1,1,25366.375,3408.4797,8.1340218,1,53.642658,2293.1279,21957.895
10.161603,1,-.18889596,1,9.971468,1,7.7254405,1,10022,90,3.9585612,1,0,0,1,1,1,1,25889.762,4482.8877,8.4080229,1,52.381905,2265.2495,21406.875
10.292659,1,-.20512307,1,10.105244,1,7.7183118,1,10022,91,4.1528792,1,0,0,1,1,1,1,29515.119,5044.1328,8.5259819,1,63.616913,2249.1584,24470.986
8.8612795,1,-.56590545,1,8.3130503,1,8.1695318,1,10023,81,3.6345882,1,0,0,1,1,1,1,7053.5,2976.771,7.9985948,1,37.88625,3531.6882,4076.729
8.8642731,1,-.46928996,1,8.4017992,1,8.3156195,1,10023,82,4.3415713,1,0,1,1,1,0,1,7074.647,2619.5742,7.8707671,1,76.828163,4087.2161,4455.0728
8.8996544,1,-.44658753,1,8.4626694,1,8.2734957,1,10023,83,4.3767915,1,0,1,1,1,0,1,7329.4365,2594.759,7.8612485,1,79.582283,3918.6199,4734.6777
8.6726141,1,-.42985153,1,8.2790556,1,8.363409,1,10023,84,4.1914134,1,0,1,1,1,0,1,5840.7437,1900.2754,7.5497537,1,66.116188,4287.2817,3940.4683
8.3789816,1,-.43827927,1,7.9927392,1,8.3638115,1,10023,85,3.4292002,1,0,0,1,1,1,1,4354.5693,1395.177,7.2407765,1,30.851959,4289.0098,2959.3921
8.7626209,1,-.41983622,1,8.3627071,1,8.4214544,1,10023,86,4.2583804,1,0,0,1,1,0,1,6390.8364,2106.5613,7.6528125,1,70.695404,4543.5029,4284.2749
9.1831818,1,-.32862779,1,8.8609819,1,8.3732443,1,10023,87,4.2688613,1,0,0,1,1,1,0,9732.0605,2680.6602,7.8938184,1,71.440254,4329.6563,7051.4009
,0,,0,,0,,0,10023,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10023,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10023,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10023,91,,0,,,,,,1,,,,0,,,
10.87648,1,-.17141914,1,10.706234,1,8.6537476,1,10025,81,5.1283865,1,0,0,1,1,1,1,52917,8283.7871,9.0220556,1,168.74463,5731.5811,44633.211
10.972695,1,-.23392454,1,10.738908,1,8.6680174,1,10025,82,5.5489058,1,0,0,1,1,0,1,58261.395,12145.74,9.4047346,1,256.95627,5813.9609,46115.652
11.221081,1,-.10145672,1,11.119333,1,9.0459232,1,10025,83,5.6948361,1,0,0,1,1,1,1,74688.422,7225.5625,8.8853807,1,297.32806,8483.877,67462.859
10.92244,1,-.25936916,1,10.665632,1,9.1986876,1,10025,84,5.6909933,1,0,0,1,1,1,1,55405.75,12548.422,9.4373503,1,296.18762,9884.1406,42857.328
10.770048,1,-.21544018,1,10.555363,1,9.2146015,1,10025,85,5.7316461,1,0,0,1,1,1,1,47574.289,9191.5723,9.1260424,1,308.47662,10042.701,38382.715
10.714791,1,-.23339492,1,10.483158,1,9.4676399,1,10025,86,5.8104024,1,0,0,1,1,1,1,45016.773,9307.7813,9.1386061,1,333.75336,12934.318,35708.992
11.031868,1,-.19277368,1,10.840104,1,9.6062183,1,10025,87,5.8980684,1,0,0,1,1,1,0,61812.898,10786.237,9.286027,1,364.33313,14856.88,51026.664
11.161744,1,-.18194063,1,10.980681,1,9.6455307,1,10025,88,6.1252642,1,0,0,1,1,1,0,70385.563,11657.031,9.3636656,1,457.26559,15452.564,58728.531
11.247627,1,-.16732299,1,11.081149,1,9.7084198,1,10025,89,6.1389322,1,0,0,1,1,1,0,76697.711,11762.275,9.372653,1,463.55826,16455.566,64935.438
11.234262,1,-.16435353,1,11.065983,1,9.701807,1,10025,90,5.8429379,1,0,0,1,1,1,1,75679.461,11721.412,9.369173,1,344.7908,16347.119,63958.051
11.385268,1,-.31083366,1,11.070307,1,9.6982927,1,10025,91,6.2649865,1,0,0,1,1,1,1,88015.5,23780.307,10.076613,1,525.83459,16289.771,64235.195
7.2221284,1,-.30511564,1,6.920218,1,4.6463585,1,10026,81,3.4651461,1,0,0,0,1,0,0,1369.4,356.85928,5.8773417,1,31.981133,104.20485,1012.5407
7.2351298,1,-.30959636,1,6.9274068,1,4.5396261,1,10026,82,3.4495573,1,0,0,0,1,0,0,1387.321,367.47479,5.9066548,1,31.486454,93.6558,1019.8463
7.2519765,1,-.30869791,1,6.9424253,1,4.4333854,1,10026,83,3.4491565,1,0,0,0,1,0,0,1410.8904,375.61191,5.928556,1,31.473837,84.216042,1035.2784
9.7938919,1,-.1404347,1,9.6528406,1,4.9850292,1,10026,84,4.2046199,1,0,0,0,1,1,1,17923.922,2357.9812,7.7655606,1,66.995125,146.20782,15565.94
10.008707,1,-.13928878,1,9.8692245,1,5.6009822,1,10026,85,4.2208624,1,0,0,0,1,1,1,22219.078,2892.7312,7.9699559,1,68.092171,270.6922,19326.348
9.7927923,1,-.15343599,1,9.6368513,1,5.5321031,1,10026,86,4.438869,1,0,0,0,1,1,1,17904.23,2585.1985,7.8575578,1,84.679115,252.67471,15319.031
9.7182817,1,-.13561045,1,9.5803919,1,5.6840968,1,10026,87,4.7705922,1,0,0,0,1,1,0,16618.664,2140.575,7.6688294,1,117.98911,294.15204,14478.089
9.4681406,1,-.15454316,1,9.3122644,1,6.0583348,1,10026,88,4.8462663,1,0,0,0,1,1,0,12940.796,1867.8047,7.5325189,1,127.26434,427.66269,11072.991
9.3397627,1,-.12069955,1,9.2180958,1,6.2535005,1,10026,89,4.833395,1,0,0,0,1,1,0,11381.706,1303.8562,7.1730819,1,125.63675,519.82947,10077.85
9.5187292,1,-.10673093,1,9.4100428,1,6.3749051,1,10026,90,4.941884,1,0,0,0,1,1,0,13612.3,1401.9141,7.2455935,1,140.03384,586.92957,12210.386
9.6071854,1,-.076499157,1,9.5220032,1,6.4052978,1,10026,91,4.9934464,1,0,0,0,1,1,0,14871.244,1214.3079,7.1019292,1,147.44371,605.04187,13656.936
11.471336,1,-.10790937,1,11.362842,1,9.16922,1,10027,81,5.0478907,1,0,0,1,1,1,1,95926.297,9862.7813,9.1965237,1,155.6937,9597.1338,86063.516
11.646087,1,-.16997831,1,11.475105,1,9.3991251,1,10027,82,5.5120311,1,0,0,1,1,1,1,114243.31,17954.707,9.7956076,1,247.65367,12077.8,96288.609
11.604273,1,-.16267066,1,11.443038,1,9.7369585,1,10027,83,5.3951249,1,0,0,1,1,1,1,109564.94,16315.094,9.6998463,1,220.32964,16931.953,93249.844
11.661425,1,-.13915876,1,11.522122,1,9.8094931,1,10027,84,5.3991427,1,0,0,1,1,1,1,116009.14,15085.287,9.6214752,1,221.21669,18205.738,100923.85
11.680935,1,-.25171727,1,11.432243,1,10.026217,1,10027,85,5.3846607,1,0,0,1,1,1,1,118294.77,26046.1,10.167624,1,218.0361,22611.539,92248.672
11.756144,1,-.22670282,1,11.536451,1,10.057815,1,10027,86,5.5730777,1,0,0,1,1,1,1,127534.56,25154.088,10.132776,1,263.24298,23337.436,102380.48
11.976503,1,-.18610342,1,11.795991,1,10.146017,1,10027,87,5.7799988,1,0,0,1,1,1,1,158975.08,26255.938,10.175648,1,323.75879,25489.361,132719.14
12.059755,1,-.37074342,1,11.694065,1,10.337763,1,10027,88,5.8279057,1,0,0,1,1,1,1,172776.66,52918.488,10.876509,1,339.64661,30876.859,119858.17
12.46176,1,-.43201798,1,12.027453,1,10.390676,1,10027,89,5.8773189,1,0,0,1,1,1,1,258269.55,90984.797,11.418448,1,356.85114,32554.668,167284.75
12.387548,1,-.40127701,1,11.982628,1,10.638408,1,10027,90,5.9500456,1,0,0,1,1,1,1,239797.05,79845.352,11.287848,1,383.77075,41706.277,159951.7
12.339646,1,-.30791146,1,12.029487,1,10.652773,1,10027,91,6.0865459,1,0,0,1,1,1,1,228581,60955.711,11.017903,1,439.89941,42309.742,167625.28
10.235777,1,-.80625194,1,9.4679136,1,8.3900223,1,10028,81,5.290976,1,0,1,1,1,1,1,27883.1,14945.239,9.6121483,1,198.53711,4402.9131,12937.861
10.027919,1,-.58941132,1,9.4661102,1,8.2659874,1,10028,82,5.136344,1,0,1,1,1,1,1,22650.076,9735.5303,9.1835375,1,170.09279,3889.3105,12914.546
9.9515772,1,-.49252751,1,9.4827671,1,8.4518204,1,10028,83,5.5941529,1,0,1,1,1,1,1,20985.285,7853.8232,8.9687567,1,268.84979,4683.5898,13131.461
10.006972,1,-.76066655,1,9.2753544,1,8.4747925,1,10028,84,5.5289664,1,0,1,1,1,1,1,22180.578,11508.845,9.3508711,1,251.88341,4792.4258,10671.733
9.8136921,1,-.47419712,1,9.3711672,1,8.6791868,1,10028,85,5.215374,1,0,1,1,1,1,1,18282.354,6537.5391,8.7853165,1,184.08066,5879.2588,11744.814
9.9349575,1,-.40625039,1,9.5593176,1,9.0199223,1,10028,86,5.5519204,1,0,1,1,1,1,1,20639.395,6463.2344,8.7738857,1,257.73209,8266.1309,14176.161
10.346392,1,-.47553602,1,9.8988075,1,9.1465368,1,10028,87,5.8733878,1,0,0,1,1,1,1,31144.438,11237.836,9.3270416,1,355.45111,9381.8926,19906.602
10.54768,1,-.62702411,1,9.9525576,1,9.3890944,1,10028,88,5.6545739,1,0,0,1,1,1,1,38088.945,17083.082,9.7458439,1,285.59479,11957.261,21005.865
10.421061,1,-.30449095,1,10.130826,1,9.2903891,1,10028,89,5.3203316,1,0,0,1,1,1,0,33559.004,8453.9219,9.0423861,1,204.45164,10833.391,25105.082
10.821799,1,-.73152703,1,10.111504,1,9.1404018,1,10028,90,5.4943895,1,0,0,1,1,1,0,50101.121,25476.48,10.145512,1,243.32297,9324.5029,24624.643
10.701903,1,-.75562763,1,9.9664927,1,9.0899096,1,10028,91,5.4038768,1,0,0,1,1,1,0,44440.328,23139.688,10.049305,1,222.26642,8865.377,21300.641
10.660622,1,-.11688322,1,10.532422,1,8.3069172,1,10029,81,5.2968845,1,0,0,1,1,1,1,42643.102,5130.8936,8.5430355,1,199.71367,4051.8015,37512.207
11.108565,1,-.13275962,1,10.970198,1,8.9679251,1,10029,82,5.4591198,1,0,0,1,1,1,1,66740.328,8624.2627,9.062335,1,234.89058,7847.2979,58116.07
11.134339,1,-.14638616,1,10.98718,1,9.0380831,1,10029,83,5.2816615,1,0,0,1,1,1,1,68482.898,9371.4814,9.1454268,1,196.69646,8417.6182,59111.418
11.011689,1,-.19382754,1,10.814454,1,9.1056986,1,10029,84,5.1581569,1,0,0,1,1,1,1,60578.086,10843.628,9.2913332,1,173.84375,9006.4668,49734.461
11.196623,1,-.28530008,1,10.913146,1,9.1831398,1,10029,85,5.1288977,1,0,0,1,1,1,1,72883.883,17990.619,9.7976065,1,168.83093,9731.6563,54893.262
11.263139,1,-.2556442,1,11.016652,1,9.8574257,1,10029,86,5.1816807,1,0,0,1,1,1,1,77896.641,17017.125,9.7419758,1,177.98167,19099.645,60879.512
11.128226,1,-.25511551,1,10.873196,1,9.8296652,1,10029,87,5.0238709,1,0,0,1,1,1,1,68065.523,15322.075,9.6370506,1,151.99857,18576.717,52743.449
11.198829,1,-.36422223,1,10.837419,1,9.8002052,1,10029,88,5.365643,1,0,0,1,1,1,1,73044.828,22155.027,10.00582,1,213.9288,18037.438,50889.805
11.175741,1,-.22530998,1,10.95119,1,9.8052492,1,10029,89,5.4461212,1,0,0,1,1,1,1,71377.711,14355.862,9.5719137,1,231.8571,18128.648,57021.852
11.196353,1,-.21848883,1,10.986305,1,9.8574266,1,10029,90,5.3911948,1,0,0,1,1,1,1,72864.188,13804.432,9.5327454,1,219.46544,19099.668,59059.758
11.147015,1,-.19093585,1,10.964982,1,9.8152504,1,10029,91,5.290977,1,0,0,1,1,1,1,69356.445,11542.693,9.3538084,1,198.53731,18310.875,57813.75
9.7238646,1,-.53051758,1,9.2006531,1,8.1307306,1,10030,81,5.5212193,1,0,0,1,1,1,1,16711.699,6808.1118,8.8258705,1,249.93958,3397.2798,9903.5879
9.9631605,1,-.51842898,1,9.4468699,1,8.6096048,1,10030,82,5.632257,1,0,0,1,1,1,1,21229.787,8561.3467,9.0550137,1,279.29178,5484.0801,12668.44
9.8125324,1,-.61362982,1,9.1935215,1,8.8256741,1,10030,83,5.7079744,1,0,0,1,1,1,1,18261.16,8427.9502,9.0393095,1,301.26019,6806.771,9833.209
9.9122887,1,-.51010585,1,9.3948259,1,8.8336821,1,10030,84,5.6212935,1,0,0,1,1,1,1,20176.795,8150.8086,9.0058727,1,276.24655,6861.501,12025.986
9.9949465,1,-.36618233,1,9.6186562,1,8.8619862,1,10030,85,5.7481828,1,0,0,1,1,1,1,21915.432,6872.6221,8.8353014,1,313.62021,7058.4873,15042.81
10.164267,1,-.33401772,1,9.8186378,1,9.0624418,1,10030,86,5.7548022,1,0,0,1,1,1,1,25958.813,7585.814,8.9340353,1,315.70303,8625.1816,18372.998
10.455826,1,-.28527749,1,10.157887,1,9.2447615,1,10030,87,5.8439655,1,0,0,1,1,1,1,34746.195,8952.4561,9.0996838,1,345.14529,10350.197,25793.738
10.524935,1,-.33885327,1,10.172613,1,9.461401,1,10030,88,5.9812431,1,0,0,1,1,1,1,37232.402,11056.033,9.3107319,1,395.93219,12853.88,26176.371
10.335516,1,-.33797681,1,9.9808588,1,9.5276051,1,10030,89,6.0908694,1,0,0,1,1,1,1,30807.572,9198.7236,9.1268206,1,441.80545,13733.654,21608.848
10.213844,1,-.38764015,1,9.8076429,1,9.4877167,1,10030,90,5.9580936,1,0,0,1,1,1,1,27278.223,9106.127,9.116703,1,386.87195,13196.627,18172.096
10.277098,1,-.38670793,1,9.8785324,1,9.4474859,1,10030,91,5.742825,1,0,0,1,1,1,1,29059.396,9552.333,9.1645412,1,311.9444,12676.249,19507.064
10.177856,1,-.17968155,1,10.000299,1,6.9456029,1,10031,81,4.5889583,1,0,0,1,1,1,1,26314,4280.9375,8.361928,1,98.391884,1038.5735,22033.063
10.309689,1,-.18238051,1,10.129444,1,7.3505073,1,10031,82,4.8266869,1,0,0,1,1,1,1,30022.082,4951.6563,8.5074778,1,124.79683,1556.9863,25070.426
10.532462,1,-.28544518,1,10.249021,1,7.614944,1,10031,83,4.4499512,1,0,0,1,1,1,1,37513.695,9258.8438,9.1333351,1,85.622757,2028.2806,28254.85
10.412917,1,-.098966114,1,10.317859,1,7.7137008,1,10031,84,3.9395077,1,0,0,1,1,1,1,33286.813,3018.45,8.0124989,1,51.393295,2238.8115,30268.363
10.353736,1,-.086852387,1,10.271553,1,7.8185353,1,10031,85,3.9894831,1,0,0,1,1,1,1,31374.016,2475.2937,7.8141141,1,54.026962,2486.2615,28898.723
10.341563,1,-.099683449,1,10.244822,1,8.1869555,1,10031,86,4.1871538,1,0,0,1,1,1,1,30994.418,2857.9688,7.9578662,1,65.835136,3593.761,28136.449
10.365106,1,-.14158407,1,10.2263,1,8.2171335,1,10031,87,4.7157149,1,0,0,1,1,1,1,31732.785,4112.6626,8.321826,1,111.68864,3703.8696,27620.121
10.752455,1,-.10681111,1,10.648367,1,8.3955727,1,10031,88,4.5986567,1,0,0,1,1,1,1,46744.594,4620.8467,8.4383335,1,99.350754,4427.4189,42123.746
10.824907,1,-.15906878,1,10.66855,1,8.4750719,1,10031,89,4.5748334,1,0,0,1,1,1,1,50257.098,7274.5596,8.8921394,1,97.011864,4793.7646,42982.539
10.819936,1,-.1620658,1,10.662969,1,8.6032944,1,10031,90,4.5683613,1,0,0,1,1,1,1,50007.867,7264.5625,8.8907642,1,96.386024,5449.5791,42743.305
10.843749,1,-.16930236,1,10.678449,1,8.6529827,1,10031,91,4.4012957,1,0,0,1,1,1,1,51212.988,7802.8687,8.9622469,1,81.556473,5727.2017,43410.117
11.840545,1,-.20810486,1,11.636858,1,10.446048,1,10032,81,6.3707218,1,0,0,1,1,1,1,138766,25572.125,10.149259,1,584.47943,34408.09,113193.88
11.845454,1,-.23922974,1,11.610634,1,10.865205,1,10032,82,6.1400142,1,0,0,1,1,1,1,139448.95,29184.875,10.281406,1,464.06009,52323.707,110264.08
11.630676,1,-.09486749,1,11.541399,1,10.993402,1,10032,83,5.9940042,1,0,0,1,1,1,1,112496.36,9608.0879,9.1703606,1,401.01709,59480.32,102888.27
11.657537,1,-.20017187,1,11.463065,1,10.977677,1,10032,84,5.9611382,1,0,0,1,1,1,1,115558.92,20422.75,9.9244051,1,388.05161,58552.387,95136.172
11.600895,1,-.20919095,1,11.3986,1,10.989545,1,10032,85,5.9467521,1,0,0,1,1,1,1,109195.45,19998.756,9.9034262,1,382.50903,59251.398,89196.695
11.493128,1,-.49384779,1,11.006252,1,11.034633,1,10032,86,5.8420024,1,0,0,1,1,1,1,98039.641,37790.008,10.539801,1,344.46848,61984.039,60249.633
11.402305,1,-.18236843,1,11.224176,1,11.035956,1,10032,87,6.4113278,1,0,0,1,1,0,1,89527.781,14607.807,9.5893116,1,608.70154,62066.125,74919.977
11.311331,1,-.040621307,1,11.274409,1,10.975434,1,10032,88,5.9042807,1,0,0,1,1,1,1,81742.578,2962.9875,7.9939532,1,366.60336,58421.195,78779.594
11.637444,1,-.22647181,1,11.412932,1,10.976431,1,10032,89,5.8298087,1,0,0,1,1,1,1,113260.27,22775.912,10.03346,1,340.29361,58479.418,90484.352
12.087965,1,-.1953326,1,11.892906,1,10.965445,1,10032,90,5.6878257,1,0,0,1,1,1,1,177720.08,31494.551,10.357571,1,295.25101,57840.48,146225.53
11.981191,1,-.19898447,1,11.783204,1,10.957577,1,10032,91,5.725421,1,1,0,1,1,1,1,159722.08,28689.238,10.264277,1,306.56223,57387.207,131032.84
11.554768,1,-.37478441,1,11.181946,1,9.8374252,1,10033,81,6.7046628,1,1,1,1,1,1,1,104272.9,32450.98,10.387486,1,816.20282,18721.439,71821.922
11.384915,1,-.35378635,1,11.032541,1,9.8525381,1,10033,82,6.3345037,1,0,1,1,1,1,1,87984.414,26129.844,10.170834,1,563.68945,19006.521,61854.57
11.538413,1,-.33270618,1,11.204416,1,9.8765821,1,10033,83,6.4000816,1,0,1,1,1,1,1,102581.47,29127.381,10.279434,1,601.89429,19469.057,73454.086
